reference_genomes	contigs	ID	mpspades_detection	num_gene_calls_reference	plasx_score	genomad_score	genomad_identified	plasx_identified	CAMI_Sample	name	contig_length	GC_contig	num_gene_calls_contig
RNODE_342_length_1543_cov_10.88823	NODE_107_length_1648_cov_4.421433_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.6869120984505906	0.9108	False	False	7	NODE_107_length_1648_cov_4.421433_cutoff_0_type_circular	1648	0.58	3
RNODE_355_length_1663_cov_6.12066	NODE_97_length_1768_cov_4.004875_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	1	0.6749653342311849	0.999	False	False	7	NODE_97_length_1768_cov_4.004875_cutoff_0_type_circular	1768	0.38	1
RNODE_360_length_7414_cov_9.06737	NODE_11_length_7519_cov_21.046402_cutoff_0_type_circular	plasmid	detected	6	0.9999329804556414	0.999	True	True	7	NODE_11_length_7519_cov_21.046402_cutoff_0_type_circular	7519	0.6	7
RNODE_361_length_3164_cov_8.88447	NODE_50_length_3269_cov_7.965945_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	5		0.9184	False	False	7	NODE_50_length_3269_cov_7.965945_cutoff_0_type_circular	3269	0.52	5
RNODE_362_length_3387_cov_8.21902	NODE_44_length_3492_cov_11.607429_cutoff_0_type_circular	plasmid	detected	5	0.9990204821895726	0.9989	True	True	7	NODE_44_length_3492_cov_11.607429_cutoff_0_type_circular	3492	0.35	6
RNODE_372_length_2448_cov_3.45466	NODE_60_length_2553_cov_39.420033_cutoff_0_type_circular	plasmid	detected	3	0.774884093373189	0.9991	True	False	7	NODE_60_length_2553_cov_39.420033_cutoff_0_type_circular	2553	0.33	2
RNODE_383_length_2253_cov_7.64097	NODE_69_length_2358_cov_40.144778_cutoff_0_type_circular	plasmid	detected	2	0.9818380104058212	0.9991	True	True	7	NODE_69_length_2358_cov_40.144778_cutoff_0_type_circular	2358	0.34	2
RNODE_38_length_1552_cov_8.47059	NODE_106_length_1657_cov_12.222876_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.6869120984505906	0.9523	False	False	7	NODE_106_length_1657_cov_12.222876_cutoff_0_type_circular	1657	0.61	3
RNODE_411_length_4317_cov_4.49267	NODE_31_length_4422_cov_25.088941_cutoff_0_type_circular	plasmid	detected	8	0.9851409934485412	0.9991	True	True	7	NODE_31_length_4422_cov_25.088941_cutoff_0_type_circular	4422	0.65	8
RNODE_420_length_1334_cov_5.52134	NODE_127_length_1439_cov_0.964939_cutoff_0_type_circular	plasmid	detected	3	0.5988352049176365	0.999	True	False	7	NODE_127_length_1439_cov_0.964939_cutoff_0_type_circular	1439	0.51	2
RNODE_423_length_1943_cov_28.57781	NODE_85_length_1982_cov_17.451213_cutoff_0_type_circular	plasmid	detected	2	0.9007334378156492	0.9991	True	True	7	NODE_85_length_1982_cov_17.451213_cutoff_0_type_circular	1982	0.3	2
RNODE_428_length_4686_cov_43.92415	NODE_28_length_4769_cov_10.333477_cutoff_0_type_circular	plasmid	detected	5	0.959155947671622	0.999	True	True	7	NODE_28_length_4769_cov_10.333477_cutoff_0_type_circular	4769	0.6	5
RNODE_429_length_2129_cov_51.99106	NODE_74_length_2124_cov_11.067101_cutoff_0_type_circular	plasmid	detected	2	0.9818380104058212	0.9991	True	True	7	NODE_74_length_2124_cov_11.067101_cutoff_0_type_circular	2124	0.4	2
RNODE_435_length_5602_cov_25.16136	NODE_22_length_5531_cov_8.322539_cutoff_0_type_circular	plasmid	detected	7	0.9996338751420336	0.9991	True	True	7	NODE_22_length_5531_cov_8.322539_cutoff_0_type_circular	5531	0.64	7
RNODE_459_length_2383_cov_4.68776	NODE_67_length_2422_cov_3.662309_cutoff_0_type_circular	plasmid	detected	2	0.987638848967132	0.9989	True	True	7	NODE_67_length_2422_cov_3.662309_cutoff_0_type_circular	2422	0.39	2
RNODE_468_length_1541_cov_8.66960	NODE_113_length_1624_cov_92.074816_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.9041726042425564	0.2441	False	True	7	NODE_113_length_1624_cov_92.074816_cutoff_0_type_circular	1624	0.57	3
RNODE_479_length_5023_cov_17.63107	NODE_26_length_5106_cov_4.828078_cutoff_0_type_circular	plasmid	detected	7	0.9601832854681372	0.999	True	True	7	NODE_26_length_5106_cov_4.828078_cutoff_0_type_circular	5106	0.67	7
RNODE_481_length_3960_cov_68.08874	NODE_37_length_3999_cov_3.990186_cutoff_0_type_circular	plasmid	detected	4	0.9874884466716788	0.999	True	True	7	NODE_37_length_3999_cov_3.990186_cutoff_0_type_circular	3999	0.47	5
RNODE_487_length_5196_cov_22.71473	NODE_24_length_5279_cov_30.926630_cutoff_0_type_circular	plasmid	detected	7	0.6182198503922767	0.9989	True	False	7	NODE_24_length_5279_cov_30.926630_cutoff_0_type_circular	5279	0.34	7
RNODE_491_length_3124_cov_17.57383	NODE_51_length_3207_cov_12.183117_cutoff_0_type_circular	plasmid	undetected_genomad	4	0.9942875444345812	0.9818	False	True	7	NODE_51_length_3207_cov_12.183117_cutoff_0_type_circular	3207	0.62	5
RNODE_496_length_8599_cov_9.53327	NODE_10_length_8682_cov_15.380947_cutoff_0_type_circular	plasmid	detected	13	0.047496146425673	0.9907	True	False	7	NODE_10_length_8682_cov_15.380947_cutoff_0_type_circular	8682	0.45	13
RNODE_497_length_1925_cov_6.51336	NODE_82_length_2008_cov_6.114301_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.7871037538323191	0.1792	False	False	7	NODE_82_length_2008_cov_6.114301_cutoff_0_type_circular	2008	0.35	3
RNODE_498_length_2044_cov_7.98216	NODE_78_length_2083_cov_6.075153_cutoff_0_type_circular	plasmid	undetected_genomad	1	0.8843862295583608	0.9782	False	False	7	NODE_78_length_2083_cov_6.075153_cutoff_0_type_circular	2083	0.36	1
RNODE_50_length_1796_cov_6.24352	NODE_91_length_1901_cov_92.914882_cutoff_0_type_circular	plasmid	detected	2	0.4976472539611682	0.9987	True	False	7	NODE_91_length_1901_cov_92.914882_cutoff_0_type_circular	1901	0.35	1
RNODE_512_length_1592_cov_43.29688	NODE_104_length_1675_cov_5.684755_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.9330738200194584	0.0456	False	True	7	NODE_104_length_1675_cov_5.684755_cutoff_0_type_circular	1675	0.57	2
RNODE_537_length_3389_cov_22.49108	NODE_47_length_3428_cov_16.488034_cutoff_0_type_circular	plasmid	detected	4	0.995419183721426	0.9989	True	True	7	NODE_47_length_3428_cov_16.488034_cutoff_0_type_circular	3428	0.6	4
RNODE_54_length_5865_cov_60.48297	NODE_16_length_5970_cov_6.319870_cutoff_0_type_circular	plasmid	detected	7	0.9815330280230996	0.9991	True	True	7	NODE_16_length_5970_cov_6.319870_cutoff_0_type_circular	5970	0.46	8
RNODE_559_length_3361_cov_13.97064	NODE_46_length_3444_cov_28.372023_cutoff_0_type_circular	plasmid	detected	6	0.8536095758995118	0.9991	True	False	7	NODE_46_length_3444_cov_28.372023_cutoff_0_type_circular	3444	0.58	6
RNODE_562_length_2033_cov_5.34232	NODE_75_length_2116_cov_69.470085_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.9740495791854252	0.9571	False	True	7	NODE_75_length_2116_cov_69.470085_cutoff_0_type_circular	2116	0.56	3
RNODE_563_length_5038_cov_7.26694	NODE_25_length_5121_cov_4.640969_cutoff_0_type_circular	plasmid	detected	8	0.9949491894087962	0.9991	True	True	7	NODE_25_length_5121_cov_4.640969_cutoff_0_type_circular	5121	0.59	7
RNODE_565_length_1563_cov_11.71995	NODE_108_length_1646_cov_23.174457_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.8214001995581407	0.955	False	False	7	NODE_108_length_1646_cov_23.174457_cutoff_0_type_circular	1646	0.63	2
RNODE_56_length_2028_cov_4.74177	NODE_73_length_2133_cov_9.554337_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.9041726042425564	0.9878	False	True	7	NODE_73_length_2133_cov_9.554337_cutoff_0_type_circular	2133	0.47	2
RNODE_585_length_3212_cov_16.01628	NODE_49_length_3295_cov_12.166667_cutoff_0_type_circular	plasmid	detected	4	0.9816793964042232	0.999	True	True	7	NODE_49_length_3295_cov_12.166667_cutoff_0_type_circular	3295	0.55	3
RNODE_5_length_4125_cov_14.53571	NODE_33_length_4230_cov_4.874726_cutoff_0_type_circular	plasmid	detected	5	0.9417041588187922	0.9989	True	True	7	NODE_33_length_4230_cov_4.874726_cutoff_0_type_circular	4230	0.37	6
RNODE_65_length_5443_cov_3.51540	NODE_21_length_5548_cov_15.410256_cutoff_0_type_circular	plasmid	detected	7	0.700937771785042	0.9989	True	False	7	NODE_21_length_5548_cov_15.410256_cutoff_0_type_circular	5548	0.56	7
RNODE_74_length_1811_cov_7.67971	NODE_89_length_1916_cov_63.137507_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.4976472539611682	0.9977	False	False	7	NODE_89_length_1916_cov_63.137507_cutoff_0_type_circular	1916	0.58	3
RNODE_93_length_1501_cov_3.34415	NODE_117_length_1606_cov_8.981744_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.4976472539611682	0.9493	False	False	7	NODE_117_length_1606_cov_8.981744_cutoff_0_type_circular	1606	0.57	3
RNODE_94_length_3002_cov_6.48725	NODE_54_length_3107_cov_5.811074_cutoff_0_type_circular	plasmid	detected	3	0.9007334378156492	0.9991	True	True	7	NODE_54_length_3107_cov_5.811074_cutoff_0_type_circular	3107	0.33	4
RNODE_98_length_2627_cov_21.08829	NODE_59_length_2732_cov_2.893666_cutoff_0_type_circular	plasmid	detected	4	0.981640984852988	0.999	True	True	7	NODE_59_length_2732_cov_2.893666_cutoff_0_type_circular	2732	0.6	4
RNODE_107_length_1496_cov_161.33989	NODE_135_length_1601_cov_18.043419_cutoff_0_type_circular	plasmid	detected	1	0.560614795106469	0.8951	True	False	8	NODE_135_length_1601_cov_18.043419_cutoff_0_type_circular	1601	0.64	2
RNODE_109_length_1521_cov_3.43229	NODE_129_length_1626_cov_27.735157_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.4976472539611682	0.5728	False	False	8	NODE_129_length_1626_cov_27.735157_cutoff_0_type_circular	1626	0.57	3
RNODE_110_length_1672_cov_10.73939	NODE_110_length_1777_cov_28.732727_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2		0.9823	False	False	8	NODE_110_length_1777_cov_28.732727_cutoff_0_type_circular	1777	0.53	2
RNODE_125_length_3363_cov_4.82640	NODE_54_length_3468_cov_231.450165_cutoff_0_type_circular	plasmid	detected	4	0.9984041384870848	0.999	True	True	8	NODE_54_length_3468_cov_231.450165_cutoff_0_type_circular	3468	0.36	4
RNODE_133_length_1956_cov_5.95398	NODE_92_length_2061_cov_7.633919_cutoff_0_type_circular	plasmid	detected	3	0.981838268585536	0.9985	True	True	8	NODE_92_length_2061_cov_7.633919_cutoff_0_type_circular	2061	0.51	2
RNODE_139_length_3589_cov_11.15335	NODE_45_length_3694_cov_2.910289_cutoff_0_type_circular	plasmid	undetected_genomad	4	0.9982038235413636	0.9876	False	True	8	NODE_45_length_3694_cov_2.910289_cutoff_0_type_circular	3694	0.38	5
RNODE_146_length_5606_cov_4.42067	NODE_19_length_5711_cov_50.848675_cutoff_0_type_circular	plasmid	detected	11	0.9593477445346306	0.9991	True	True	8	NODE_19_length_5711_cov_50.848675_cutoff_0_type_circular	5711	0.58	11
RNODE_149_length_1949_cov_4.19357	NODE_93_length_2054_cov_11.081474_cutoff_0_type_circular	plasmid	detected	1	0.9991331998331584	0.9991	True	True	8	NODE_93_length_2054_cov_11.081474_cutoff_0_type_circular	2054	0.51	2
RNODE_156_length_3948_cov_63.43887	NODE_37_length_4053_cov_18.007896_cutoff_0_type_circular	plasmid	detected	4	0.9930100417164884	0.9991	True	True	8	NODE_37_length_4053_cov_18.007896_cutoff_0_type_circular	4053	0.61	5
RNODE_171_length_3474_cov_9.39716	NODE_48_length_3579_cov_9.465527_cutoff_0_type_circular	plasmid	detected	5	0.9918085269098312	0.999	True	True	8	NODE_48_length_3579_cov_9.465527_cutoff_0_type_circular	3579	0.46	5
RNODE_193_length_1789_cov_7.19864	NODE_105_length_1894_cov_4.466893_cutoff_0_type_circular	plasmid	detected	3	0.9990897984042986	0.9991	True	True	8	NODE_105_length_1894_cov_4.466893_cutoff_0_type_circular	1894	0.5	3
RNODE_200_length_4574_cov_2.94178	NODE_29_length_4679_cov_14.023067_cutoff_0_type_circular	plasmid	detected	7	0.4766106470268564	0.9991	True	False	8	NODE_29_length_4679_cov_14.023067_cutoff_0_type_circular	4679	0.41	7
RNODE_220_length_2011_cov_9.40825	NODE_89_length_2116_cov_8.077929_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.6637992907044199	0.5028	False	False	8	NODE_89_length_2116_cov_8.077929_cutoff_0_type_circular	2116	0.39	3
RNODE_225_length_25884_cov_6.69550	NODE_2_length_25989_cov_12.181424_cutoff_0_type_circular	plasmid	detected	38	0.9999997880810582	0.9991	True	True	8	NODE_2_length_25989_cov_12.181424_cutoff_0_type_circular	25989	0.62	38
RNODE_227_length_4381_cov_5.48337	NODE_31_length_4486_cov_77.003212_cutoff_0_type_circular	plasmid	detected	5	0.9990477569499742	0.9991	True	True	8	NODE_31_length_4486_cov_77.003212_cutoff_0_type_circular	4486	0.36	5
RNODE_228_length_3093_cov_6.42006	NODE_61_length_3198_cov_29.266037_cutoff_0_type_circular	plasmid	detected	6	0.8191234565507354	0.9955	True	False	8	NODE_61_length_3198_cov_29.266037_cutoff_0_type_circular	3198	0.39	5
RNODE_234_length_1595_cov_9.13223	NODE_117_length_1700_cov_319.553719_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.6592294224656505	0.9738	False	False	8	NODE_117_length_1700_cov_319.553719_cutoff_0_type_circular	1700	0.58	3
RNODE_235_length_2608_cov_55.03480	NODE_68_length_2713_cov_1.921114_cutoff_0_type_circular	plasmid	detected	5	0.6912399575544633	0.9991	True	False	8	NODE_68_length_2713_cov_1.921114_cutoff_0_type_circular	2713	0.61	4
RNODE_243_length_1453_cov_2.63382	NODE_140_length_1558_cov_3.966457_cutoff_0_type_circular	plasmid	detected	1	0.7871037538323191	0.9989	True	False	8	NODE_140_length_1558_cov_3.966457_cutoff_0_type_circular	1558	0.34	1
RNODE_254_length_2341_cov_33.31005	NODE_73_length_2446_cov_101.734799_cutoff_0_type_circular	plasmid	detected	4	0.2986195691443276	0.9988	True	False	8	NODE_73_length_2446_cov_101.734799_cutoff_0_type_circular	2446	0.34	5
RNODE_263_length_2277_cov_8.44168	NODE_79_length_2382_cov_3.499335_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	4	0.2308357478270384	0.771	False	False	8	NODE_79_length_2382_cov_3.499335_cutoff_0_type_circular	2382	0.36	4
RNODE_277_length_1592_cov_15.82548	NODE_118_length_1697_cov_16.373885_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.4976472539611682	0.9966	False	False	8	NODE_118_length_1697_cov_16.373885_cutoff_0_type_circular	1697	0.59	3
RNODE_279_length_3658_cov_27.56711	NODE_40_length_3763_cov_3.702145_cutoff_0_type_circular	plasmid	detected	5	0.9804736926746852	0.9991	True	True	8	NODE_40_length_3763_cov_3.702145_cutoff_0_type_circular	3763	0.47	4
RNODE_311_length_2760_cov_6.45983	NODE_63_length_2865_cov_4.021549_cutoff_0_type_circular	plasmid	undetected_genomad	5	0.9488026707050884	0.6939	False	True	8	NODE_63_length_2865_cov_4.021549_cutoff_0_type_circular	2865	0.39	5
RNODE_315_length_1516_cov_8.44846	NODE_131_length_1621_cov_5.699465_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.4976472539611682	0.9679	False	False	8	NODE_131_length_1621_cov_5.699465_cutoff_0_type_circular	1621	0.48	3
RNODE_318_length_3470_cov_3.16589	NODE_49_length_3575_cov_3.607889_cutoff_0_type_circular	plasmid	detected	4	0.9755158994089834	0.9989	True	True	8	NODE_49_length_3575_cov_3.607889_cutoff_0_type_circular	3575	0.32	5
RNODE_31_length_1357_cov_12.09363	NODE_144_length_1462_cov_3.665918_cutoff_0_type_circular	plasmid	undetected_genomad	1	0.7871037538323191	0.9989	False	False	8	NODE_144_length_1462_cov_3.665918_cutoff_0_type_circular	1462	0.54	1
RNODE_320_length_4859_cov_4.38495	NODE_26_length_4964_cov_7.276204_cutoff_0_type_circular	plasmid	undetected_genomad	7	0.9929820711770716	0.9973	False	True	8	NODE_26_length_4964_cov_7.276204_cutoff_0_type_circular	4964	0.58	8
RNODE_322_length_4175_cov_18.22923	NODE_35_length_4280_cov_10.052011_cutoff_0_type_circular	plasmid	detected	5	0.9935404034120964	0.9813	True	True	8	NODE_35_length_4280_cov_10.052011_cutoff_0_type_circular	4280	0.59	6
RNODE_324_length_1537_cov_10.20528	NODE_126_length_1642_cov_7.042244_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.4976472539611682	0.9638	False	False	8	NODE_126_length_1642_cov_7.042244_cutoff_0_type_circular	1642	0.59	3
RNODE_32_length_11742_cov_6.79514	NODE_5_length_11847_cov_11.833532_cutoff_0_type_circular	plasmid	detected	13	0.9999934455467424	0.9977	True	True	8	NODE_5_length_11847_cov_11.833532_cutoff_0_type_circular	11847	0.68	13
RNODE_336_length_3563_cov_7.20249	NODE_46_length_3668_cov_14.801469_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.835239822907378	0.9797	False	False	8	NODE_46_length_3668_cov_14.801469_cutoff_0_type_circular	3668	0.4	3
RNODE_342_length_1543_cov_10.88823	NODE_124_length_1648_cov_4.690335_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.6869120984505906	0.8602	False	False	8	NODE_124_length_1648_cov_4.690335_cutoff_0_type_circular	1648	0.58	3
RNODE_346_length_1757_cov_2.65187	NODE_107_length_1862_cov_5.595389_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.6682706807618155	0.4092	False	False	8	NODE_107_length_1862_cov_5.595389_cutoff_0_type_circular	1862	0.31	3
RNODE_355_length_1663_cov_6.12066	NODE_111_length_1768_cov_11.697745_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	1	0.6749653342311849	0.9976	False	False	8	NODE_111_length_1768_cov_11.697745_cutoff_0_type_circular	1768	0.38	2
RNODE_360_length_7414_cov_9.06737	NODE_11_length_7519_cov_19.134334_cutoff_0_type_circular	plasmid	detected	6	0.9999081104821808	0.999	True	True	8	NODE_11_length_7519_cov_19.134334_cutoff_0_type_circular	7519	0.6	7
RNODE_361_length_3164_cov_8.88447	NODE_59_length_3269_cov_3.707829_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	5		0.6344	False	False	8	NODE_59_length_3269_cov_3.707829_cutoff_0_type_circular	3269	0.52	6
RNODE_362_length_3387_cov_8.21902	NODE_53_length_3492_cov_14.324220_cutoff_0_type_circular	plasmid	detected	5	0.9276600740363932	0.9989	True	True	8	NODE_53_length_3492_cov_14.324220_cutoff_0_type_circular	3492	0.35	5
RNODE_372_length_2448_cov_3.45466	NODE_70_length_2553_cov_46.165293_cutoff_0_type_circular	plasmid	detected	3	0.774884093373189	0.999	True	False	8	NODE_70_length_2553_cov_46.165293_cutoff_0_type_circular	2553	0.33	4
RNODE_374_length_1862_cov_9.75489	NODE_98_length_1967_cov_9.151630_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.76172799510392	0.999	False	False	8	NODE_98_length_1967_cov_9.151630_cutoff_0_type_circular	1967	0.55	4
RNODE_381_length_1819_cov_13.04118	NODE_99_length_1924_cov_1.491931_cutoff_0_type_circular	plasmid	detected	1	0.9818380104058212	0.9991	True	True	8	NODE_99_length_1924_cov_1.491931_cutoff_0_type_circular	1924	0.42	1
RNODE_383_length_2253_cov_7.64097	NODE_80_length_2358_cov_52.324966_cutoff_0_type_circular	plasmid	detected	2	0.9818380104058212	0.9991	True	True	8	NODE_80_length_2358_cov_52.324966_cutoff_0_type_circular	2358	0.35	1
RNODE_38_length_1552_cov_8.47059	NODE_123_length_1657_cov_8.473856_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.4976472539611682	0.941	False	False	8	NODE_123_length_1657_cov_8.473856_cutoff_0_type_circular	1657	0.6	3
RNODE_411_length_4317_cov_4.49267	NODE_32_length_4422_cov_12.252619_cutoff_0_type_circular	plasmid	detected	8	0.9835785820200844	0.9991	True	True	8	NODE_32_length_4422_cov_12.252619_cutoff_0_type_circular	4422	0.64	8
RNODE_420_length_1334_cov_5.52134	NODE_147_length_1439_cov_3.412348_cutoff_0_type_circular	plasmid	detected	3	0.5547342860223684	0.9968	True	False	8	NODE_147_length_1439_cov_3.412348_cutoff_0_type_circular	1439	0.49	3
RNODE_423_length_1943_cov_28.57781	NODE_97_length_1982_cov_11.257143_cutoff_0_type_circular	plasmid	detected	2	0.9007334378156492	0.9991	True	True	8	NODE_97_length_1982_cov_11.257143_cutoff_0_type_circular	1982	0.3	3
RNODE_428_length_4686_cov_43.92415	NODE_28_length_4769_cov_16.681603_cutoff_0_type_circular	plasmid	detected	5	0.959155947671622	0.999	True	True	8	NODE_28_length_4769_cov_16.681603_cutoff_0_type_circular	4769	0.6	5
RNODE_429_length_2129_cov_51.99106	NODE_86_length_2124_cov_6.005508_cutoff_0_type_circular	plasmid	detected	2	0.9818380104058212	0.9991	True	True	8	NODE_86_length_2124_cov_6.005508_cutoff_0_type_circular	2124	0.4	2
RNODE_435_length_5602_cov_25.16136	NODE_22_length_5531_cov_4.935418_cutoff_0_type_circular	plasmid	detected	7	0.9992991295907784	0.9992	True	True	8	NODE_22_length_5531_cov_4.935418_cutoff_0_type_circular	5531	0.64	6
RNODE_440_length_3551_cov_9.74435	NODE_47_length_3634_cov_5.390077_cutoff_0_type_circular	plasmid	detected	4	0.4976472539611682	0.9987	True	False	8	NODE_47_length_3634_cov_5.390077_cutoff_0_type_circular	3634	0.62	4
RNODE_442_length_4465_cov_7.11694	NODE_30_length_4504_cov_10.498972_cutoff_0_type_circular	plasmid	detected	5	0.8866808713408659	0.9991	True	False	8	NODE_30_length_4504_cov_10.498972_cutoff_0_type_circular	4504	0.37	5
RNODE_464_length_2364_cov_17.83117	NODE_76_length_2425_cov_6.788947_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.9993422610474144	0.9034	False	True	8	NODE_76_length_2425_cov_6.788947_cutoff_0_type_circular	2425	0.37	3
RNODE_468_length_1541_cov_8.66960	NODE_130_length_1624_cov_93.643955_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.9041726042425564	0.0792	False	True	8	NODE_130_length_1624_cov_93.643955_cutoff_0_type_circular	1624	0.57	3
RNODE_479_length_5023_cov_17.63107	NODE_25_length_5106_cov_9.417152_cutoff_0_type_circular	plasmid	detected	7	0.945828070867063	0.9991	True	True	8	NODE_25_length_5106_cov_9.417152_cutoff_0_type_circular	5106	0.67	8
RNODE_481_length_3960_cov_68.08874	NODE_39_length_3999_cov_12.631457_cutoff_0_type_circular	plasmid	detected	4	0.9874884466716788	0.999	True	True	8	NODE_39_length_3999_cov_12.631457_cutoff_0_type_circular	3999	0.47	5
RNODE_487_length_5196_cov_22.71473	NODE_24_length_5279_cov_15.649262_cutoff_0_type_circular	plasmid	detected	7	0.6182198503922767	0.999	True	False	8	NODE_24_length_5279_cov_15.649262_cutoff_0_type_circular	5279	0.34	8
RNODE_48_length_3658_cov_14.59323	NODE_41_length_3763_cov_3.163641_cutoff_0_type_circular	plasmid	detected	4	0.9858093822071864	0.9991	True	True	8	NODE_41_length_3763_cov_3.163641_cutoff_0_type_circular	3763	0.31	5
RNODE_491_length_3124_cov_17.57383	NODE_60_length_3207_cov_8.598701_cutoff_0_type_circular	plasmid	undetected_genomad	4	0.9942875444345812	0.9844	False	True	8	NODE_60_length_3207_cov_8.598701_cutoff_0_type_circular	3207	0.61	4
RNODE_493_length_3152_cov_5.77526	NODE_62_length_3191_cov_5.300261_cutoff_0_type_circular	plasmid	detected	4	0.9797645191909018	0.9991	True	True	8	NODE_62_length_3191_cov_5.300261_cutoff_0_type_circular	3191	0.3	5
RNODE_496_length_8599_cov_9.53327	NODE_9_length_8682_cov_5.839041_cutoff_0_type_circular	plasmid	detected	13	0.155577676420277	0.9944	True	False	8	NODE_9_length_8682_cov_5.839041_cutoff_0_type_circular	8682	0.45	13
RNODE_497_length_1925_cov_6.51336	NODE_94_length_2008_cov_6.817650_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.7871037538323191	0.041	False	False	8	NODE_94_length_2008_cov_6.817650_cutoff_0_type_circular	2008	0.35	4
RNODE_498_length_2044_cov_7.98216	NODE_90_length_2083_cov_12.841002_cutoff_0_type_circular	plasmid	undetected_genomad	1	0.8843862295583608	0.7968	False	False	8	NODE_90_length_2083_cov_12.841002_cutoff_0_type_circular	2083	0.37	1
RNODE_50_length_1796_cov_6.24352	NODE_104_length_1901_cov_46.700676_cutoff_0_type_circular	plasmid	detected	2	0.4976472539611682	0.9987	True	False	8	NODE_104_length_1901_cov_46.700676_cutoff_0_type_circular	1901	0.36	1
RNODE_512_length_1592_cov_43.29688	NODE_121_length_1675_cov_3.759044_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.594117012525177	0.07	False	False	8	NODE_121_length_1675_cov_3.759044_cutoff_0_type_circular	1675	0.58	3
RNODE_513_length_2330_cov_8.01964	NODE_77_length_2413_cov_8.396763_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	3	0.4976472539611682	0.8502	False	False	8	NODE_77_length_2413_cov_8.396763_cutoff_0_type_circular	2413	0.51	3
RNODE_524_length_1679_cov_2.99128	NODE_112_length_1762_cov_1.669113_cutoff_0_type_circular	plasmid	undetected_genomad_plasx	2	0.6592294224656505	0.9873	False	False	8	NODE_112_length_1762_cov_1.669113_cutoff_0_type_circular	1762	0.57	2
RNODE_534_length_10183_cov_8.47628	NODE_7_length_10266_cov_15.142519_cutoff_0_type_circular	plasmid	undetected_genomad	12	0.9999767017904592	0.9547	False	True	8	NODE_7_length_10266_cov_15.142519_cutoff_0_type_circular	10266	0.6	13
RNODE_537_length_3389_cov_22.49108	NODE_56_length_3428_cov_13.210845_cutoff_0_type_circular	plasmid	detected	4	0.9922656645257186	0.999	True	True	8	NODE_56_length_3428_cov_13.210845_cutoff_0_type_circular	3428	0.6	4
RNODE_54_length_5865_cov_60.48297	NODE_17_length_5970_cov_6.684066_cutoff_0_type_circular	plasmid	detected	7	0.9580035963235114	0.9991	True	True	8	NODE_17_length_5970_cov_6.684066_cutoff_0_type_circular	5970	0.45	7
RNODE_559_length_3361_cov_13.97064	NODE_55_length_3444_cov_24.202291_cutoff_0_type_circular	plasmid	detected	6	0.823571153167866	0.9991	True	False	8	NODE_55_length_3444_cov_24.202291_cutoff_0_type_circular	3444	0.58	5
RNODE_562_length_2033_cov_5.34232	NODE_88_length_2116_cov_22.624434_cutoff_0_type_circular	plasmid	undetected_genomad	2	0.9349095915123088	0.9556	False	True	8	NODE_88_length_2116_cov_22.624434_cutoff_0_type_circular	2116	0.55	2
RNODE_565_length_1563_cov_11.71995	NODE_125_length_1646_cov_45.744569_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.8214001995581407	0.9425	False	False	8	NODE_125_length_1646_cov_45.744569_cutoff_0_type_circular	1646	0.64	3
RNODE_56_length_2028_cov_4.74177	NODE_85_length_2133_cov_15.991525_cutoff_0_type_circular	plasmid	undetected_genomad	3	0.9041726042425564	0.9913	False	True	8	NODE_85_length_2133_cov_15.991525_cutoff_0_type_circular	2133	0.46	3
