reference_genomes	contigs	ID	renamed_contigs	megahit_detection	num_gene_calls_reference	plasx_score	genomad_score	genomad_identified	plasx_identified	CAMI_Sample	name	contig_length	GC_contig	0	1	num_gene_calls_contig
RNODE_48_length_3658_cov_14.59323	k141_90595	plasmid	c_000000272854	detected	4	0.8260321415345242	0.0062	False	False	3	k141_90595	331	0.27	c_000000272854	k141_90595	1.0
RNODE_491_length_3124_cov_17.57383	k141_524259	plasmid	c_000000512276	undetected_genomad	4	0.9942875444345812	0.983	False	True	3	k141_524259	3221	0.62	c_000000512276	k141_524259	4.0
RNODE_493_length_3152_cov_5.77526	k141_524125	plasmid	c_000000506545	detected	4	0.835239822907378	0.999	True	False	3	k141_524125	3205	0.3	c_000000506545	k141_524125	5.0
RNODE_496_length_8599_cov_9.53327	k141_524053	plasmid	c_000000497527	detected	13	0.1780797235905351	0.9515	True	False	3	k141_524053	8696	0.45	c_000000497527	k141_524053	13.0
RNODE_497_length_1925_cov_6.51336	k141_524117	plasmid	c_000000506117	undetected_genomad_plasx	3	0.7871037538323191	0.1142	False	False	3	k141_524117	2022	0.35	c_000000506117	k141_524117	4.0
RNODE_498_length_2044_cov_7.98216	k141_524095	plasmid	c_000000503080	undetected_genomad	1	0.8843862295583608	0.9468	False	False	3	k141_524095	2053	0.36	c_000000503080	k141_524095	2.0
RNODE_50_length_1796_cov_6.24352	k141_524173	plasmid	c_000000508963	detected	2	0.4976472539611682	0.9978	True	False	3	k141_524173	1915	0.35	c_000000508963	k141_524173	1.0
RNODE_512_length_1592_cov_43.29688	k141_13467	plasmid	c_000000411442	undetected_genomad	2	0.9330738200194584	0.0041	False	True	3	k141_13467	1554	0.58	c_000000411442	k141_13467	2.0
RNODE_513_length_2330_cov_8.01964	k141_524204	plasmid	c_000000510674	undetected_genomad_plasx	3	0.4976472539611682	0.9953	False	False	3	k141_524204	2427	0.51	c_000000510674	k141_524204	3.0
RNODE_524_length_1679_cov_2.99128	k141_524343	plasmid	c_000000513766	undetected_genomad_plasx	2	0.6592294224656505	0.6977	False	False	3	k141_524343	1776	0.57	c_000000513766	k141_524343	3.0
RNODE_527_length_1767_cov_4.22840	k141_177177	plasmid	c_000000432374	detected	2		0.0543	False	False	3	k141_177177	536	0.29	c_000000432374	k141_177177	
RNODE_527_length_1767_cov_4.22840	k141_409499	plasmid	c_000000500392	detected	2	0.835239822907378	0.9974	True	False	3	k141_409499	488	0.29	c_000000500392	k141_409499	1.0
RNODE_534_length_10183_cov_8.47628	k141_524069	plasmid	c_000000500581	undetected_genomad	12	0.9998531223356052	0.8567	False	True	3	k141_524069	10280	0.6	c_000000500581	k141_524069	13.0
RNODE_537_length_3389_cov_22.49108	k141_524144	plasmid	c_000000507785	detected	4	0.9945987735244096	0.9989	True	True	3	k141_524144	3442	0.6	c_000000507785	k141_524144	4.0
RNODE_54_length_5865_cov_60.48297	k141_524113	plasmid	c_000000505883	detected	7	0.9588659684068864	0.999	True	True	3	k141_524113	5984	0.45	c_000000505883	k141_524113	7.0
RNODE_551_length_4193_cov_74.72016	k141_344404	plasmid	c_000000005452	undetected_genomad	5	0.9620692023688916	0.9141	False	True	3	k141_344404	4392	0.53	c_000000005452	k141_344404	5.0
RNODE_559_length_3361_cov_13.97064	k141_524185	plasmid	c_000000509804	detected	6	0.822219014583309	0.999	True	False	3	k141_524185	3458	0.57	c_000000509804	k141_524185	5.0
RNODE_560_length_3911_cov_3.86563	k141_524072	plasmid	c_000000500822	detected	5	0.8704891807617329	0.9989	True	False	3	k141_524072	4008	0.53	c_000000500822	k141_524072	6.0
RNODE_562_length_2033_cov_5.34232	k141_524141	plasmid	c_000000507611	undetected_genomad	2	0.9349095915123088	0.9433	False	True	3	k141_524141	2109	0.55	c_000000507611	k141_524141	3.0
RNODE_563_length_5038_cov_7.26694	k141_524192	plasmid	c_000000510156	detected	8	0.9949491894087962	0.999	True	True	3	k141_524192	5135	0.59	c_000000510156	k141_524192	8.0
RNODE_565_length_1563_cov_11.71995	k141_524342	plasmid	c_000000513742	undetected_genomad_plasx	3	0.8214001995581407	0.9146	False	False	3	k141_524342	1660	0.64	c_000000513742	k141_524342	3.0
RNODE_56_length_2028_cov_4.74177	k141_524105	plasmid	c_000000504994	undetected_genomad	3	0.4976472539611682	0.748	False	False	3	k141_524105	2138	0.46	c_000000504994	k141_524105	3.0
RNODE_576_length_3043_cov_26.79081	k141_524292	plasmid	c_000000512984	detected	5	0.9763518790678748	0.9989	True	True	3	k141_524292	3140	0.51	c_000000512984	k141_524292	6.0
RNODE_583_length_3095_cov_44.70980	k141_81699	plasmid	c_000000523354	undetected_genomad_plasx	5	0.594117012525177	0.7445	False	False	3	k141_81699	2771	0.54	c_000000523354	k141_81699	5.0
RNODE_584_length_2761_cov_46.10439	k141_524245	plasmid	c_000000512026	detected	4	0.560614795106469	0.9987	True	False	3	k141_524245	2858	0.56	c_000000512026	k141_524245	4.0
RNODE_585_length_3212_cov_16.01628	k141_524057	plasmid	c_000000498542	detected	4	0.9816793964042232	0.9988	True	True	3	k141_524057	3279	0.54	c_000000498542	k141_524057	3.0
RNODE_5_length_4125_cov_14.53571	k141_524104	plasmid	c_000000504925	detected	5	0.9417041588187922	0.9987	True	True	3	k141_524104	4244	0.37	c_000000504925	k141_524104	5.0
RNODE_62_length_3589_cov_56.75862	k141_524175	plasmid	c_000000509167	detected	5	0.8551084550339787	0.9987	True	False	3	k141_524175	3666	0.59	c_000000509167	k141_524175	4.0
RNODE_65_length_5443_cov_3.51540	k141_524112	plasmid	c_000000505645	detected	7	0.700937771785042	0.9988	True	False	3	k141_524112	5541	0.56	c_000000505645	k141_524112	6.0
RNODE_73_length_2194_cov_7.49125	k141_524078	plasmid	c_000000501509	undetected_genomad	2	0.9600892253356365	0.9984	False	True	3	k141_524078	2313	0.35	c_000000501509	k141_524078	3.0
RNODE_74_length_1811_cov_7.67971	k141_117478	plasmid	c_000000089848	undetected_genomad_plasx	3		0.0192	False	False	3	k141_117478	296	0.56	c_000000089848	k141_117478	1.0
RNODE_74_length_1811_cov_7.67971	k141_117950	plasmid	c_000000109341	undetected_genomad_plasx	3		0.0117	False	False	3	k141_117950	451	0.58	c_000000109341	k141_117950	1.0
RNODE_74_length_1811_cov_7.67971	k141_120287	plasmid	c_000000202252	undetected_genomad_plasx	3		0.0089	False	False	3	k141_120287	294	0.58	c_000000202252	k141_120287	1.0
RNODE_74_length_1811_cov_7.67971	k141_134709	plasmid	c_000000121325	undetected_genomad_plasx	3		0.0165	False	False	3	k141_134709	384	0.58	c_000000121325	k141_134709	1.0
RNODE_74_length_1811_cov_7.67971	k141_143130	plasmid	c_000000366995	undetected_genomad_plasx	3		0.0158	False	False	3	k141_143130	358	0.58	c_000000366995	k141_143130	1.0
RNODE_74_length_1811_cov_7.67971	k141_14442	plasmid	c_000000445924	undetected_genomad_plasx	3		0.1688	False	False	3	k141_14442	369	0.56	c_000000445924	k141_14442	1.0
RNODE_74_length_1811_cov_7.67971	k141_188169	plasmid	c_000000246533	undetected_genomad_plasx	3		0.007	False	False	3	k141_188169	393	0.58	c_000000246533	k141_188169	1.0
RNODE_74_length_1811_cov_7.67971	k141_189552	plasmid	c_000000292131	undetected_genomad_plasx	3		0.0379	False	False	3	k141_189552	353	0.57	c_000000292131	k141_189552	1.0
RNODE_74_length_1811_cov_7.67971	k141_223730	plasmid	c_000000348529	undetected_genomad_plasx	3		0.0063	False	False	3	k141_223730	325	0.6	c_000000348529	k141_223730	1.0
RNODE_74_length_1811_cov_7.67971	k141_24505	plasmid	c_000000262791	undetected_genomad_plasx	3		0.0263	False	False	3	k141_24505	417	0.58	c_000000262791	k141_24505	1.0
RNODE_74_length_1811_cov_7.67971	k141_254319	plasmid	c_000000265250	undetected_genomad_plasx	3		0.0086	False	False	3	k141_254319	367	0.57	c_000000265250	k141_254319	1.0
RNODE_74_length_1811_cov_7.67971	k141_266178	plasmid	c_000000112893	undetected_genomad_plasx	3		0.0385	False	False	3	k141_266178	366	0.58	c_000000112893	k141_266178	2.0
RNODE_74_length_1811_cov_7.67971	k141_282554	plasmid	c_000000119921	undetected_genomad_plasx	3		0.0194	False	False	3	k141_282554	370	0.59	c_000000119921	k141_282554	1.0
RNODE_74_length_1811_cov_7.67971	k141_286475	plasmid	c_000000234492	undetected_genomad_plasx	3		0.0139	False	False	3	k141_286475	405	0.59	c_000000234492	k141_286475	2.0
RNODE_74_length_1811_cov_7.67971	k141_296619	plasmid	c_000000045647	undetected_genomad_plasx	3		0.0157	False	False	3	k141_296619	365	0.6	c_000000045647	k141_296619	1.0
RNODE_74_length_1811_cov_7.67971	k141_320604	plasmid	c_000000273107	undetected_genomad_plasx	3		0.0138	False	False	3	k141_320604	330	0.55	c_000000273107	k141_320604	1.0
RNODE_74_length_1811_cov_7.67971	k141_342668	plasmid	c_000000497735	undetected_genomad_plasx	3	0.2308357478270384	0.0253	False	False	3	k141_342668	403	0.58	c_000000497735	k141_342668	1.0
RNODE_74_length_1811_cov_7.67971	k141_350745	plasmid	c_000000207775	undetected_genomad_plasx	3		0.0119	False	False	3	k141_350745	387	0.56	c_000000207775	k141_350745	1.0
RNODE_74_length_1811_cov_7.67971	k141_367238	plasmid	c_000000205474	undetected_genomad_plasx	3		0.0631	False	False	3	k141_367238	385	0.57	c_000000205474	k141_367238	2.0
RNODE_74_length_1811_cov_7.67971	k141_38026	plasmid	c_000000172778	undetected_genomad_plasx	3		0.0114	False	False	3	k141_38026	354	0.58	c_000000172778	k141_38026	1.0
RNODE_74_length_1811_cov_7.67971	k141_382782	plasmid	c_000000180534	undetected_genomad_plasx	3		0.0187	False	False	3	k141_382782	372	0.56	c_000000180534	k141_382782	1.0
RNODE_74_length_1811_cov_7.67971	k141_41057	plasmid	c_000000265735	undetected_genomad_plasx	3		0.0201	False	False	3	k141_41057	496	0.57	c_000000265735	k141_41057	2.0
RNODE_74_length_1811_cov_7.67971	k141_451603	plasmid	c_000000316394	undetected_genomad_plasx	3		0.0263	False	False	3	k141_451603	463	0.57	c_000000316394	k141_451603	1.0
RNODE_74_length_1811_cov_7.67971	k141_453757	plasmid	c_000000381090	undetected_genomad_plasx	3		0.012	False	False	3	k141_453757	231	0.58	c_000000381090	k141_453757	1.0
RNODE_74_length_1811_cov_7.67971	k141_454420	plasmid	c_000000399926	undetected_genomad_plasx	3		0.0124	False	False	3	k141_454420	345	0.6	c_000000399926	k141_454420	1.0
RNODE_74_length_1811_cov_7.67971	k141_46217	plasmid	c_000000427377	undetected_genomad_plasx	3		0.0289	False	False	3	k141_46217	356	0.56	c_000000427377	k141_46217	1.0
RNODE_74_length_1811_cov_7.67971	k141_468727	plasmid	c_000000300247	undetected_genomad_plasx	3		0.0188	False	False	3	k141_468727	315	0.57	c_000000300247	k141_468727	1.0
RNODE_74_length_1811_cov_7.67971	k141_498350	plasmid	c_000000208204	undetected_genomad_plasx	3		0.0302	False	False	3	k141_498350	397	0.58	c_000000208204	k141_498350	1.0
RNODE_74_length_1811_cov_7.67971	k141_503505	plasmid	c_000000373421	undetected_genomad_plasx	3		0.0379	False	False	3	k141_503505	391	0.59	c_000000373421	k141_503505	2.0
RNODE_74_length_1811_cov_7.67971	k141_515129	plasmid	c_000000214544	undetected_genomad_plasx	3		0.1031	False	False	3	k141_515129	406	0.58	c_000000214544	k141_515129	1.0
RNODE_74_length_1811_cov_7.67971	k141_66358	plasmid	c_000000027680	undetected_genomad_plasx	3	0.6869120984505906	0.9946	False	False	3	k141_66358	1930	0.58	c_000000027680	k141_66358	3.0
RNODE_74_length_1811_cov_7.67971	k141_71465	plasmid	c_000000201750	undetected_genomad_plasx	3		0.015	False	False	3	k141_71465	366	0.57	c_000000201750	k141_71465	1.0
RNODE_74_length_1811_cov_7.67971	k141_97431	plasmid	c_000000508853	undetected_genomad_plasx	3		0.0065	False	False	3	k141_97431	204	0.6	c_000000508853	k141_97431	1.0
RNODE_93_length_1501_cov_3.34415	k141_524240	plasmid	c_000000511923	undetected_genomad_plasx	3	0.4976472539611682	0.9247	False	False	3	k141_524240	1620	0.56	c_000000511923	k141_524240	3.0
RNODE_94_length_3002_cov_6.48725	k141_160773	plasmid	c_000000449909	detected	3	0.9007334378156492	0.999	True	True	3	k141_160773	2791	0.33	c_000000449909	k141_160773	4.0
RNODE_98_length_2627_cov_21.08829	k141_524307	plasmid	c_000000513293	detected	4	0.981640984852988	0.9987	True	True	3	k141_524307	2746	0.6	c_000000513293	k141_524307	3.0
RNODE_107_length_1496_cov_161.33989	k141_360438	plasmid	c_000000358126	detected	1	0.560614795106469	0.9173	True	False	4	k141_360438	1615	0.64	c_000000358126	k141_360438	2.0
RNODE_109_length_1521_cov_3.43229	k141_360332	plasmid	c_000000357091	undetected_genomad_plasx	2	0.6869120984505906	0.3073	False	False	4	k141_360332	1640	0.57	c_000000357091	k141_360332	2.0
RNODE_110_length_1672_cov_10.73939	k141_360330	plasmid	c_000000357074	undetected_genomad_plasx	2		0.86	False	False	4	k141_360330	1791	0.53	c_000000357074	k141_360330	2.0
RNODE_125_length_3363_cov_4.82640	k141_360256	plasmid	c_000000355526	detected	4	0.9895789190605686	0.9987	True	True	4	k141_360256	3482	0.36	c_000000355526	k141_360256	3.0
RNODE_133_length_1956_cov_5.95398	k141_360350	plasmid	c_000000357357	detected	3	0.9818385267616486	0.9986	True	True	4	k141_360350	2075	0.51	c_000000357357	k141_360350	3.0
RNODE_146_length_5606_cov_4.42067	k141_110801	plasmid	c_000000304358	detected	11		0.0194	False	False	4	k141_110801	377	0.54	c_000000304358	k141_110801	1.0
RNODE_146_length_5606_cov_4.42067	k141_16770	plasmid	c_000000187726	detected	11		0.0701	False	False	4	k141_16770	413	0.48	c_000000187726	k141_16770	
RNODE_146_length_5606_cov_4.42067	k141_172108	plasmid	c_000000101304	detected	11		0.0389	False	False	4	k141_172108	342	0.46	c_000000101304	k141_172108	
RNODE_146_length_5606_cov_4.42067	k141_271351	plasmid	c_000000028605	detected	11	0.9743132470605992	0.999	True	True	4	k141_271351	5725	0.58	c_000000028605	k141_271351	10.0
RNODE_146_length_5606_cov_4.42067	k141_88101	plasmid	c_000000278977	detected	11		0.0367	False	False	4	k141_88101	363	0.46	c_000000278977	k141_88101	
RNODE_149_length_1949_cov_4.19357	k141_360257	plasmid	c_000000355564	detected	1	0.994944416177024	0.9989	True	True	4	k141_360257	2068	0.51	c_000000355564	k141_360257	1.0
RNODE_171_length_3474_cov_9.39716	k141_295927	plasmid	c_000000086818	detected	5		0.9983	False	False	4	k141_295927	1046	0.46	c_000000086818	k141_295927	1.0
RNODE_171_length_3474_cov_9.39716	k141_46275	plasmid	c_000000036045	detected	5	0.6524662781044488	0.9971	True	False	4	k141_46275	2573	0.47	c_000000036045	k141_46275	5.0
RNODE_193_length_1789_cov_7.19864	k141_360284	plasmid	c_000000356367	detected	3	0.951525367047662	0.999	True	True	4	k141_360284	1908	0.49	c_000000356367	k141_360284	2.0
RNODE_200_length_4574_cov_2.94178	k141_115671	plasmid	c_000000082087	detected	7		0.0575	False	False	4	k141_115671	328	0.48	c_000000082087	k141_115671	1.0
RNODE_200_length_4574_cov_2.94178	k141_205954	plasmid	c_000000092513	detected	7		0.0206	False	False	4	k141_205954	310	0.53	c_000000092513	k141_205954	1.0
RNODE_200_length_4574_cov_2.94178	k141_75927	plasmid	c_000000261480	detected	7	0.3360199506182075	0.999	True	False	4	k141_75927	4693	0.41	c_000000261480	k141_75927	7.0
RNODE_205_length_1591_cov_9.63735	k141_360338	plasmid	c_000000357180	undetected_genomad_plasx	2	0.8214001995581407	0.7987	False	False	4	k141_360338	1710	0.61	c_000000357180	k141_360338	2.0
RNODE_220_length_2011_cov_9.40825	k141_360341	plasmid	c_000000357213	undetected_genomad	3	0.4850372075237407	0.3879	False	False	4	k141_360341	2130	0.39	c_000000357213	k141_360341	3.0
RNODE_225_length_25884_cov_6.69550	k141_335312	plasmid	c_000000291909	detected	38	0.9999998244920846	0.9989	True	True	4	k141_335312	25926	0.62	c_000000291909	k141_335312	38.0
RNODE_227_length_4381_cov_5.48337	k141_360277	plasmid	c_000000356244	detected	5	0.9990477569499742	0.999	True	True	4	k141_360277	4456	0.36	c_000000356244	k141_360277	6.0
RNODE_228_length_3093_cov_6.42006	k141_101093	plasmid	c_000000353523	detected	6	0.1687984137089274	0.0291	False	False	4	k141_101093	443	0.28	c_000000353523	k141_101093	1.0
RNODE_228_length_3093_cov_6.42006	k141_101904	plasmid	c_000000012440	detected	6		0.0327	False	False	4	k141_101904	316	0.31	c_000000012440	k141_101904	1.0
RNODE_228_length_3093_cov_6.42006	k141_109721	plasmid	c_000000268354	detected	6		0.0436	False	False	4	k141_109721	491	0.31	c_000000268354	k141_109721	2.0
RNODE_228_length_3093_cov_6.42006	k141_121082	plasmid	c_000000238215	detected	6		0.0462	False	False	4	k141_121082	423	0.25	c_000000238215	k141_121082	2.0
RNODE_228_length_3093_cov_6.42006	k141_135962	plasmid	c_000000030303	detected	6	0.9909178488984172	0.9961	True	True	4	k141_135962	3170	0.41	c_000000030303	k141_135962	6.0
RNODE_228_length_3093_cov_6.42006	k141_14167	plasmid	c_000000089812	detected	6	0.0120330286043972	0.9323	False	False	4	k141_14167	506	0.55	c_000000089812	k141_14167	1.0
RNODE_228_length_3093_cov_6.42006	k141_145665	plasmid	c_000000331285	detected	6		0.0151	False	False	4	k141_145665	380	0.3	c_000000331285	k141_145665	1.0
RNODE_228_length_3093_cov_6.42006	k141_150644	plasmid	c_000000142266	detected	6		0.0307	False	False	4	k141_150644	226	0.3	c_000000142266	k141_150644	1.0
RNODE_228_length_3093_cov_6.42006	k141_171433	plasmid	c_000000079018	detected	6	0.2149294547055156	0.951	False	False	4	k141_171433	358	0.57	c_000000079018	k141_171433	1.0
RNODE_228_length_3093_cov_6.42006	k141_204266	plasmid	c_000000039390	detected	6		0.0186	False	False	4	k141_204266	457	0.31	c_000000039390	k141_204266	1.0
RNODE_228_length_3093_cov_6.42006	k141_212129	plasmid	c_000000275159	detected	6	0.2357648603831929	0.0695	False	False	4	k141_212129	301	0.55	c_000000275159	k141_212129	1.0
RNODE_228_length_3093_cov_6.42006	k141_239731	plasmid	c_000000099469	detected	6		0.0291	False	False	4	k141_239731	392	0.28	c_000000099469	k141_239731	2.0
RNODE_228_length_3093_cov_6.42006	k141_254503	plasmid	c_000000225752	detected	6		0.1244	False	False	4	k141_254503	304	0.4	c_000000225752	k141_254503	1.0
RNODE_228_length_3093_cov_6.42006	k141_262005	plasmid	c_000000081344	detected	6		0.0101	False	False	4	k141_262005	310	0.28	c_000000081344	k141_262005	1.0
RNODE_228_length_3093_cov_6.42006	k141_298435	plasmid	c_000000151740	detected	6		0.042	False	False	4	k141_298435	354	0.4	c_000000151740	k141_298435	1.0
RNODE_228_length_3093_cov_6.42006	k141_336473	plasmid	c_000000332988	detected	6		0.1155	False	False	4	k141_336473	342	0.47	c_000000332988	k141_336473	1.0
RNODE_228_length_3093_cov_6.42006	k141_93156	plasmid	c_000000111079	detected	6		0.086	False	False	4	k141_93156	333	0.41	c_000000111079	k141_93156	1.0
RNODE_234_length_1595_cov_9.13223	k141_360413	plasmid	c_000000357974	undetected_genomad_plasx	3	0.6592294224656505	0.9476	False	False	4	k141_360413	1714	0.58	c_000000357974	k141_360413	2.0
RNODE_235_length_2608_cov_55.03480	k141_360251	plasmid	c_000000355296	detected	5	0.6912399575544633	0.999	True	False	4	k141_360251	2727	0.6	c_000000355296	k141_360251	5.0
RNODE_243_length_1453_cov_2.63382	k141_360273	plasmid	c_000000356094	detected	1	0.7871037538323191	0.998	True	False	4	k141_360273	1572	0.34	c_000000356094	k141_360273	1.0
RNODE_254_length_2341_cov_33.31005	k141_360283	plasmid	c_000000356362	detected	4	0.3773736234096939	0.9983	True	False	4	k141_360283	2460	0.33	c_000000356362	k141_360283	4.0
RNODE_258_length_1627_cov_2.34517	k141_360366	plasmid	c_000000357519	undetected_genomad	3	0.9041726042425564	0.6077	False	True	4	k141_360366	1746	0.5	c_000000357519	k141_360366	2.0
RNODE_263_length_2277_cov_8.44168	k141_18541	plasmid	c_000000237589	undetected_genomad	4	0.2308357478270384	0.8839	False	False	4	k141_18541	2262	0.36	c_000000237589	k141_18541	3.0
RNODE_277_length_1592_cov_15.82548	k141_151324	plasmid	c_000000164268	undetected_genomad_plasx	2	0.4976472539611682	0.0088	False	False	4	k141_151324	381	0.58	c_000000164268	k141_151324	1.0
RNODE_277_length_1592_cov_15.82548	k141_71071	plasmid	c_000000105774	undetected_genomad_plasx	2	0.6749653342311849	0.4708	False	False	4	k141_71071	1711	0.6	c_000000105774	k141_71071	3.0
RNODE_279_length_3658_cov_27.56711	k141_360244	plasmid	c_000000355007	detected	5	0.9804736926746852	0.999	True	True	4	k141_360244	3735	0.47	c_000000355007	k141_360244	4.0
RNODE_307_length_2104_cov_13.21902	k141_360318	plasmid	c_000000356935	undetected_genomad	3	0.9858568044512824	0.9485	False	True	4	k141_360318	2223	0.31	c_000000356935	k141_360318	3.0
